  0.00000000E+00 -0.44987840E+01
  0.28836676E-02 -0.44996891E+01
  0.57673351E-02 -0.45024063E+01
  0.86510027E-02 -0.45069217E+01
  0.11534670E-01 -0.45132158E+01
  0.14418338E-01 -0.45212617E+01
  0.17302005E-01 -0.45310258E+01
  0.20185673E-01 -0.45424682E+01
  0.23069341E-01 -0.45555435E+01
  0.25953008E-01 -0.45702014E+01
  0.28836676E-01 -0.45863875E+01
  0.31720343E-01 -0.46040442E+01
  0.34604011E-01 -0.46231111E+01
  0.37487678E-01 -0.46435259E+01
  0.40371346E-01 -0.46652249E+01
  0.43255014E-01 -0.46881438E+01
  0.46138681E-01 -0.47122178E+01
  0.49022349E-01 -0.47373823E+01
  0.51906016E-01 -0.47635734E+01
  0.54789684E-01 -0.47907277E+01
  0.57673351E-01 -0.48187832E+01
  0.60557019E-01 -0.48476787E+01
  0.63440686E-01 -0.48773549E+01
  0.66324354E-01 -0.49077536E+01
  0.69208022E-01 -0.49388182E+01
  0.72091689E-01 -0.49704939E+01
  0.74975357E-01 -0.50027271E+01
  0.77859024E-01 -0.50354660E+01
  0.80742692E-01 -0.50686606E+01
  0.83626359E-01 -0.51022619E+01
  0.86510027E-01 -0.51362229E+01
  0.89393695E-01 -0.51704976E+01
  0.92277362E-01 -0.52050418E+01
  0.95161030E-01 -0.52398123E+01
  0.98044697E-01 -0.52747674E+01
  0.10092836E+00 -0.53098667E+01
  0.10381203E+00 -0.53450708E+01
  0.10669570E+00 -0.53803416E+01
  0.10957937E+00 -0.54156421E+01
  0.11246304E+00 -0.54509363E+01
  0.11534670E+00 -0.54861896E+01
  0.11823037E+00 -0.55213679E+01
  0.12111404E+00 -0.55564385E+01
  0.12399771E+00 -0.55913695E+01
  0.12688137E+00 -0.56261300E+01
  0.12976504E+00 -0.56606902E+01
  0.13264871E+00 -0.56950208E+01
  0.13553238E+00 -0.57290939E+01
  0.13841604E+00 -0.57628822E+01
  0.14129971E+00 -0.57963593E+01
  0.14418338E+00 -0.58294999E+01
  0.14706705E+00 -0.58622794E+01
  0.14995071E+00 -0.58946740E+01
  0.15283438E+00 -0.59266610E+01
  0.15571805E+00 -0.59582184E+01
  0.15860172E+00 -0.59893250E+01
  0.16148538E+00 -0.60199607E+01
  0.16436905E+00 -0.60501059E+01
  0.16725272E+00 -0.60797422E+01
  0.17013639E+00 -0.61088518E+01
  0.17302005E+00 -0.61374177E+01
  0.17590372E+00 -0.61654239E+01
  0.17878739E+00 -0.61928550E+01
  0.18167106E+00 -0.62196967E+01
  0.18455472E+00 -0.62459351E+01
  0.18743839E+00 -0.62715573E+01
  0.19032206E+00 -0.62965512E+01
  0.19320573E+00 -0.63209054E+01
  0.19608939E+00 -0.63446091E+01
  0.19897306E+00 -0.63676524E+01
  0.20185673E+00 -0.63900259E+01
  0.20474040E+00 -0.64117211E+01
  0.20762406E+00 -0.64327300E+01
  0.21050773E+00 -0.64530452E+01
  0.21339140E+00 -0.64726600E+01
  0.21627507E+00 -0.64915681E+01
  0.21915874E+00 -0.65097641E+01
  0.22204240E+00 -0.65272428E+01
  0.22492607E+00 -0.65439996E+01
  0.22780974E+00 -0.65600303E+01
  0.23069341E+00 -0.65753314E+01
  0.23357707E+00 -0.65898995E+01
  0.23646074E+00 -0.66037318E+01
  0.23934441E+00 -0.66168257E+01
  0.24222808E+00 -0.66291791E+01
  0.24511174E+00 -0.66407900E+01
  0.24799541E+00 -0.66516568E+01
  0.25087908E+00 -0.66617781E+01
  0.25376275E+00 -0.66711529E+01
  0.25664641E+00 -0.66797801E+01
  0.25953008E+00 -0.66876589E+01
  0.26241375E+00 -0.66947887E+01
  0.26529742E+00 -0.67011689E+01
  0.26818108E+00 -0.67067993E+01
  0.27106475E+00 -0.67116794E+01
  0.27394842E+00 -0.67158091E+01
  0.27683209E+00 -0.67191881E+01
  0.27971575E+00 -0.67218163E+01
  0.28259942E+00 -0.67236937E+01
  0.28548309E+00 -0.67248201E+01
  0.28836676E+00 -0.67251956E+01
  0.29125042E+00 -0.67252910E+01
