  0.00000000E+00 -0.21720601E+01
  0.28836676E-02 -0.21714349E+01
  0.57673351E-02 -0.21695609E+01
  0.86510027E-02 -0.21664426E+01
  0.11534670E-01 -0.21620876E+01
  0.14418338E-01 -0.21565062E+01
  0.17302005E-01 -0.21497121E+01
  0.20185673E-01 -0.21417214E+01
  0.23069341E-01 -0.21325535E+01
  0.25953008E-01 -0.21222302E+01
  0.28836676E-01 -0.21107762E+01
  0.31720343E-01 -0.20982187E+01
  0.34604011E-01 -0.20845877E+01
  0.37487678E-01 -0.20699152E+01
  0.40371346E-01 -0.20542360E+01
  0.43255014E-01 -0.20375867E+01
  0.46138681E-01 -0.20200061E+01
  0.49022349E-01 -0.20015352E+01
  0.51906016E-01 -0.19822166E+01
  0.54789684E-01 -0.19620945E+01
  0.57673351E-01 -0.19412148E+01
  0.60557019E-01 -0.19196249E+01
  0.63440686E-01 -0.18973731E+01
  0.66324354E-01 -0.18745091E+01
  0.69208022E-01 -0.18510834E+01
  0.72091689E-01 -0.18271472E+01
  0.74975357E-01 -0.18027523E+01
  0.77859024E-01 -0.17779512E+01
  0.80742692E-01 -0.17527963E+01
  0.83626359E-01 -0.17273403E+01
  0.86510027E-01 -0.17016359E+01
  0.89393695E-01 -0.16757354E+01
  0.92277362E-01 -0.16496910E+01
  0.95161030E-01 -0.16235540E+01
  0.98044697E-01 -0.15973753E+01
  0.10092836E+00 -0.15712049E+01
  0.10381203E+00 -0.15450918E+01
  0.10669570E+00 -0.15190840E+01
  0.10957937E+00 -0.14932279E+01
  0.11246304E+00 -0.14675690E+01
  0.11534670E+00 -0.14421510E+01
  0.11823037E+00 -0.14170160E+01
  0.12111404E+00 -0.13922044E+01
  0.12399771E+00 -0.13677548E+01
  0.12688137E+00 -0.13437040E+01
  0.12976504E+00 -0.13200865E+01
  0.13264871E+00 -0.12969350E+01
  0.13553238E+00 -0.12742800E+01
  0.13841604E+00 -0.12521496E+01
  0.14129971E+00 -0.12305699E+01
  0.14418338E+00 -0.12095645E+01
  0.14706705E+00 -0.11891547E+01
  0.14995071E+00 -0.11693597E+01
  0.15283438E+00 -0.11501961E+01
  0.15571805E+00 -0.11316780E+01
  0.15860172E+00 -0.11138175E+01
  0.16148538E+00 -0.10966240E+01
  0.16436905E+00 -0.10801049E+01
  0.16725272E+00 -0.10642651E+01
  0.17013639E+00 -0.10491073E+01
  0.17302005E+00 -0.10346319E+01
  0.17590372E+00 -0.10208374E+01
  0.17878739E+00 -0.10077200E+01
  0.18167106E+00 -0.99527393E+00
  0.18455472E+00 -0.98349159E+00
  0.18743839E+00 -0.97236347E+00
  0.19032206E+00 -0.96187831E+00
  0.19320573E+00 -0.95202324E+00
  0.19608939E+00 -0.94278380E+00
  0.19897306E+00 -0.93414414E+00
  0.20185673E+00 -0.92608708E+00
  0.20474040E+00 -0.91859421E+00
  0.20762406E+00 -0.91164608E+00
  0.21050773E+00 -0.90522227E+00
  0.21339140E+00 -0.89930153E+00
  0.21627507E+00 -0.89386191E+00
  0.21915874E+00 -0.88888091E+00
  0.22204240E+00 -0.88433558E+00
  0.22492607E+00 -0.88020266E+00
  0.22780974E+00 -0.87645874E+00
  0.23069341E+00 -0.87308034E+00
  0.23357707E+00 -0.87004409E+00
  0.23646074E+00 -0.86732683E+00
  0.23934441E+00 -0.86490572E+00
  0.24222808E+00 -0.86275841E+00
  0.24511174E+00 -0.86086312E+00
  0.24799541E+00 -0.85919875E+00
  0.25087908E+00 -0.85774502E+00
  0.25376275E+00 -0.85648256E+00
  0.25664641E+00 -0.85539300E+00
  0.25953008E+00 -0.85445908E+00
  0.26241375E+00 -0.85366474E+00
  0.26529742E+00 -0.85299518E+00
  0.26818108E+00 -0.85243697E+00
  0.27106475E+00 -0.85197807E+00
  0.27394842E+00 -0.85160793E+00
  0.27683209E+00 -0.85131755E+00
  0.27971575E+00 -0.85109949E+00
  0.28259942E+00 -0.85094791E+00
  0.28548309E+00 -0.85085865E+00
  0.28836676E+00 -0.85082917E+00
  0.29125042E+00 -0.84997762E+00
  0.29413409E+00 -0.84742434E+00
  0.29701776E+00 -0.84317347E+00
  0.29990143E+00 -0.83723187E+00
  0.30278509E+00 -0.82960913E+00
  0.30566876E+00 -0.82031755E+00
  0.30855243E+00 -0.80937207E+00
  0.31143610E+00 -0.79679030E+00
  0.31431976E+00 -0.78259242E+00
  0.31720343E+00 -0.76680114E+00
  0.32008710E+00 -0.74944166E+00
  0.32297077E+00 -0.73054162E+00
  0.32585444E+00 -0.71013098E+00
  0.32873810E+00 -0.68824200E+00
  0.33162177E+00 -0.66490915E+00
  0.33450544E+00 -0.64016900E+00
  0.33738911E+00 -0.61406016E+00
  0.34027277E+00 -0.58662317E+00
  0.34315644E+00 -0.55790041E+00
  0.34604011E+00 -0.52793602E+00
  0.34892378E+00 -0.49677575E+00
  0.35180744E+00 -0.46446688E+00
  0.35469111E+00 -0.43105811E+00
  0.35757478E+00 -0.39659945E+00
  0.36045845E+00 -0.36114209E+00
  0.36334211E+00 -0.32473829E+00
  0.36622578E+00 -0.28744125E+00
  0.36910945E+00 -0.24930503E+00
  0.37199312E+00 -0.21038437E+00
  0.37487678E+00 -0.17073461E+00
  0.37776045E+00 -0.13041156E+00
  0.38064412E+00 -0.89471395E-01
  0.38352779E+00 -0.47970486E-01
  0.38641145E+00 -0.59653357E-02
  0.38929512E+00  0.36487567E-01
  0.39217879E+00  0.79331853E-01
  0.39506246E+00  0.12251139E+00
  0.39794612E+00  0.16597039E+00
  0.40082979E+00  0.20965352E+00
  0.40371346E+00  0.25350600E+00
  0.40659713E+00  0.29747371E+00
  0.40948079E+00  0.34150328E+00
  0.41236446E+00  0.38554220E+00
  0.41524813E+00  0.42953888E+00
  0.41813180E+00  0.47344276E+00
  0.42101546E+00  0.51720437E+00
  0.42389913E+00  0.56077543E+00
  0.42678280E+00  0.60410889E+00
  0.42966647E+00  0.64715899E+00
  0.43255014E+00  0.68988137E+00
  0.43543380E+00  0.73223306E+00
  0.43831747E+00  0.77417255E+00
  0.44120114E+00  0.81565985E+00
  0.44408481E+00  0.85665650E+00
  0.44696847E+00  0.89712561E+00
  0.44985214E+00  0.93703189E+00
  0.45273581E+00  0.97634165E+00
  0.45561948E+00  0.10150228E+01
  0.45850314E+00  0.10530450E+01
  0.46138681E+00  0.10903793E+01
  0.46427048E+00  0.11269986E+01
  0.46715415E+00  0.11628772E+01
  0.47003781E+00  0.11979913E+01
  0.47292148E+00  0.12323185E+01
  0.47580515E+00  0.12658378E+01
  0.47868882E+00  0.12985299E+01
  0.48157248E+00  0.13303771E+01
  0.48445615E+00  0.13613628E+01
  0.48733982E+00  0.13914721E+01
  0.49022349E+00  0.14206914E+01
  0.49310715E+00  0.14490083E+01
  0.49599082E+00  0.14764117E+01
  0.49887449E+00  0.15028918E+01
  0.50175816E+00  0.15284398E+01
  0.50464182E+00  0.15530479E+01
  0.50752549E+00  0.15767097E+01
  0.51040916E+00  0.15994192E+01
  0.51329283E+00  0.16211718E+01
  0.51617649E+00  0.16419635E+01
  0.51906016E+00  0.16617909E+01
  0.52194383E+00  0.16806515E+01
  0.52482750E+00  0.16985434E+01
  0.52771116E+00  0.17154652E+01
  0.53059483E+00  0.17314161E+01
  0.53347850E+00  0.17463955E+01
  0.53636217E+00  0.17604033E+01
  0.53924584E+00  0.17734399E+01
  0.54212950E+00  0.17855057E+01
  0.54501317E+00  0.17966013E+01
  0.54789684E+00  0.18067275E+01
  0.55078051E+00  0.18158854E+01
  0.55366417E+00  0.18240759E+01
  0.55654784E+00  0.18312999E+01
  0.55943151E+00  0.18375585E+01
  0.56231518E+00  0.18428524E+01
  0.56519884E+00  0.18471827E+01
  0.56808251E+00  0.18505499E+01
  0.57096618E+00  0.18529546E+01
  0.57384985E+00  0.18543972E+01
  0.57672921E+00  0.18548781E+01
  0.57960857E+00  0.18544200E+01
  0.58248794E+00  0.18530460E+01
  0.58536730E+00  0.18507579E+01
  0.58824667E+00  0.18475580E+01
  0.59112603E+00  0.18434501E+01
  0.59400539E+00  0.18384387E+01
  0.59688476E+00  0.18325293E+01
  0.59976412E+00  0.18257284E+01
  0.60264348E+00  0.18180435E+01
  0.60552285E+00  0.18094828E+01
